user_id,first_name,last_name,email,phone,city,province,user_type,signup_date,is_active
1970,Chris,Schneider,user1970@example.com,+17454230726,Halifax,NS,driver,2023-09-22,False
1971,Jason,Lopez,user1971@example.com,+12514972684,Winnipeg,MB,rider,2024-05-11,True
1972,Michael,Love,user1972@example.com,+14735480334,Halifax,NS,driver,2025-11-04,True
1973,David,Hall,user1973@example.com,+14481995975,Calgary,AB,driver,2025-10-24,True
1974,Lisa,Cortez,user1974@example.com,+17677566073,Ottawa,ON,rider,2026-02-09,True
1975,Timothy,Mendoza,user1975@example.com,+17428031334,Montreal,QC,driver,2024-04-05,True
1976,Jason,Martin,user1976@example.com,+18693771937,Edmonton,AB,rider,2024-01-12,True
1977,Martha,Johnson,user1977@example.com,+14984852250,Calgary,AB,driver,2023-04-27,False
1978,Bradley,Berry,user1978@example.com,+12912575226,Toronto,ON,rider,2025-11-07,True
1979,Evan,Soto,user1979@example.com,+12807099214,Halifax,NS,rider,2023-06-12,True
1980,Benjamin,Armstrong,user1980@example.com,+19561238182,Edmonton,AB,rider,2024-04-29,True
1981,Brian,Scott,user1981@example.com,+19936270537,Vancouver,BC,driver,2023-06-14,False
1982,Hector,Mullen,user1982@example.com,+15937184692,Calgary,AB,rider,2024-08-21,False
1983,Carol,Elliott,user1983@example.com,+15350164958,Calgary,AB,driver,2023-10-19,True
1984,Andrew,Ball,user1984@example.com,+17000185126,Halifax,NS,driver,2024-04-22,False
1985,Dorothy,Campbell,user1985@example.com,+12632604586,Montreal,QC,driver,2023-06-16,True
1986,Christopher,Cole,user1986@example.com,+16366211935,Calgary,AB,driver,2024-12-16,True
1987,Victoria,Dillon,user1987@example.com,+18340404321,Toronto,ON,driver,2025-04-04,True
1988,George,Greer,user1988@example.com,+16803174422,Ottawa,ON,driver,2025-05-04,True
1989,Carolyn,Norton,user1989@example.com,+12910816645,Halifax,NS,driver,2024-09-08,True
1990,Lori,White,user1990@example.com,+12228307893,Edmonton,AB,driver,2024-02-28,True
1991,Donna,Baker,user1991@example.com,+14785809193,Toronto,ON,rider,2026-02-11,False
1992,Jennifer,Cooper,user1992@example.com,+13262745715,Calgary,AB,rider,2024-09-17,True
1993,Shawn,Garza,user1993@example.com,+18569422014,Ottawa,ON,driver,2025-02-05,True
1994,Jerry,Cruz,user1994@example.com,+14925562184,Montreal,QC,rider,2025-10-01,True
1995,Daniel,Harris,user1995@example.com,+12943087932,Montreal,QC,rider,2023-03-24,True
1996,Michele,Gordon,user1996@example.com,+13025497024,Ottawa,ON,rider,2025-04-06,True
1997,Robert,Hernandez,user1997@example.com,+19299349646,Calgary,AB,driver,2024-09-20,True
1998,Cole,Alvarez,user1998@example.com,+17239380327,Montreal,QC,rider,2026-07-04,True
1999,Christina,Williams,user1999@example.com,+14126746095,Ottawa,ON,rider,2023-09-23,True
2000,Kristen,Gordon,user2000@example.com,+14735461301,Edmonton,AB,rider,2026-01-01,True
2001,David,Olson,user2001@example.com,+12404768759,Toronto,ON,rider,2025-02-20,False
2002,David,Munoz,user2002@example.com,+15174370602,Winnipeg,MB,driver,2025-12-04,True
2003,Maria,Prince,user2003@example.com,+14926773184,Edmonton,AB,driver,2023-09-16,True
2004,Kimberly,Banks,user2004@example.com,+16904138182,Winnipeg,MB,rider,2023-01-20,True
2005,Alexa,Wood,user2005@example.com,+13434751674,Halifax,NS,driver,2023-10-03,False
2006,Bradley,Moreno,user2006@example.com,+17028226056,Montreal,QC,rider,2026-03-27,True
2007,Jerome,Lang,user2007@example.com,+16164149159,Edmonton,AB,rider,2025-06-24,True
2008,Kristine,James,user2008@example.com,+14029665156,Calgary,AB,rider,2023-03-12,True
2009,Brianna,Figueroa,user2009@example.com,+15587839741,Ottawa,ON,rider,2025-03-26,True
2010,Kathleen,Horton,user2010@example.com,+15329701564,Vancouver,BC,driver,2023-06-05,True
2011,Connor,Anderson,user2011@example.com,+13943972438,Edmonton,AB,rider,2026-02-15,True
2012,Thomas,Hall,user2012@example.com,+14849317889,Ottawa,ON,rider,2024-01-29,True
2013,Michele,Campbell,user2013@example.com,+15555156945,Toronto,ON,rider,2024-04-12,True
2014,Nancy,Ortiz,user2014@example.com,+12484305098,Winnipeg,MB,driver,2025-12-01,True
2015,Jacob,Fletcher,user2015@example.com,+16930194594,Toronto,ON,rider,2024-09-29,True
2016,Kristine,Lane,user2016@example.com,+13534138301,Vancouver,BC,rider,2023-02-18,True
2017,David,Smith,user2017@example.com,+13543696858,Halifax,NS,rider,2026-03-02,True
2018,Diamond,Watts,user2018@example.com,+14743340587,Halifax,NS,rider,2024-03-01,True
2019,Leslie,Cox,user2019@example.com,+12751414198,Winnipeg,MB,driver,2025-11-20,True
2020,Eric,Pearson,user2020@example.com,+17974412148,Edmonton,AB,driver,2024-10-10,False
2021,Jon,Wyatt,user2021@example.com,+13328533462,Ottawa,ON,driver,2023-03-05,True
2022,Rodney,Diaz,user2022@example.com,+19877706910,Edmonton,AB,rider,2023-07-11,True
2023,Joshua,Becker,user2023@example.com,+18728763901,Winnipeg,MB,rider,2026-05-16,True
2024,Kari,Gutierrez,user2024@example.com,+16768232203,Ottawa,ON,rider,2023-01-13,True
2025,Kristen,Olson,user2025@example.com,+18297785590,Vancouver,BC,driver,2023-08-22,True
2026,Mitchell,Peters,user2026@example.com,+18974146979,Ottawa,ON,rider,2025-10-28,True
2027,Jon,Parker,user2027@example.com,+13238067088,Winnipeg,MB,rider,2026-05-27,True
2028,Maxwell,Thornton,user2028@example.com,+12175892199,Winnipeg,MB,driver,2024-03-15,True
2029,Jill,Wyatt,user2029@example.com,+12228463400,Montreal,QC,rider,2024-04-20,True
2030,Donna,Adkins,user2030@example.com,+19130733689,Edmonton,AB,rider,2023-01-01,True
2031,Sean,Lyons,user2031@example.com,+17799143140,Vancouver,BC,driver,2024-03-16,True
2032,Evan,Lewis,user2032@example.com,+16096047004,Vancouver,BC,rider,2026-01-12,True
2033,Richard,Morgan,user2033@example.com,+18150611286,Calgary,AB,driver,2023-05-06,True
2034,Andrea,Terry,user2034@example.com,+18327250311,Toronto,ON,driver,2024-07-04,True
2035,Jasmine,Martin,user2035@example.com,+13814895510,Halifax,NS,driver,2023-06-02,True
2036,Tamara,Smith,user2036@example.com,+14564262105,Ottawa,ON,rider,2023-09-27,True
2037,Christopher,Thomas,user2037@example.com,+19749754172,Edmonton,AB,rider,2023-08-05,True
2038,Sara,Graham,user2038@example.com,+13073829642,Calgary,AB,driver,2024-10-08,True
2039,Caleb,Walker,user2039@example.com,+13309948279,Ottawa,ON,rider,2024-04-06,True
2040,Christopher,Johnson,user2040@example.com,+14344324927,Winnipeg,MB,driver,2024-08-07,True
2041,Patrick,Joyce,user2041@example.com,+12412498542,Halifax,NS,rider,2025-03-29,True
2042,Christina,Meyer,user2042@example.com,+18458836963,Edmonton,AB,driver,2025-11-30,True
2043,Jennifer,Harper,user2043@example.com,+13521250993,Winnipeg,MB,driver,2024-12-25,True
2044,Sonya,Wilkins,user2044@example.com,+13981199619,Halifax,NS,rider,2025-05-18,True
2045,Danielle,Gonzales,user2045@example.com,+16674766899,Halifax,NS,rider,2023-08-07,True
2046,James,Sandoval,user2046@example.com,+15378559057,Ottawa,ON,driver,2025-06-20,True
2047,Linda,Mitchell,user2047@example.com,+18961668424,Vancouver,BC,rider,2025-05-28,True
2048,Arthur,Greene,user2048@example.com,+19539107143,Toronto,ON,rider,2024-09-01,True
2049,Zachary,Hall,user2049@example.com,+18282711735,Toronto,ON,rider,2026-03-31,True
2050,Gavin,Johnson,user2050@example.com,+15604328146,Winnipeg,MB,rider,2023-05-12,True
2051,John,Smith,user2051@example.com,+17727267828,Montreal,QC,driver,2023-06-01,True
2052,Eric,Shea,user2052@example.com,+14966073929,Winnipeg,MB,rider,2023-04-05,True
2053,Kimberly,Gomez,user2053@example.com,+15013231659,Toronto,ON,rider,2025-03-12,True
2054,Randall,Willis,user2054@example.com,+12585845375,Winnipeg,MB,driver,2025-11-15,True
2055,April,Mclaughlin,user2055@example.com,+17587289473,Vancouver,BC,rider,2024-04-27,True
2056,Casey,Davis,user2056@example.com,+15460097998,Toronto,ON,rider,2025-08-26,True
2057,Justin,Gallegos,user2057@example.com,+12288372981,Montreal,QC,rider,2023-08-26,True
2058,Robyn,Bailey,user2058@example.com,+14232620908,Montreal,QC,rider,2024-01-20,True
2059,Sylvia,Hill,user2059@example.com,+16400865636,Winnipeg,MB,rider,2025-02-24,True
2060,Catherine,Lee,user2060@example.com,+15977330607,Toronto,ON,rider,2024-04-10,True
2061,Sarah,Andrews,user2061@example.com,+15523036945,Vancouver,BC,driver,2025-04-29,True
2062,Jose,Russell,user2062@example.com,+19985692324,Winnipeg,MB,driver,2025-08-16,True
2063,Daniel,Jones,user2063@example.com,+14732446042,Vancouver,BC,rider,2023-10-15,True
2064,Kelly,Arroyo,user2064@example.com,+17028442438,Calgary,AB,driver,2026-02-26,True
2065,Leah,Frye,user2065@example.com,+14045084752,Calgary,AB,rider,2024-03-26,True
2066,Nancy,Li,user2066@example.com,+14117264848,Montreal,QC,rider,2025-11-03,True
2067,Bailey,Benson,user2067@example.com,+19291362840,Halifax,NS,rider,2023-06-16,True
2068,Tammy,Hart,user2068@example.com,+12636370429,Halifax,NS,driver,2024-03-16,True
2069,Kayla,Todd,user2069@example.com,+16342296295,Halifax,NS,driver,2024-04-15,True
2070,Susan,Ellis,user2070@example.com,+16478069452,Winnipeg,MB,rider,2024-07-05,False
2071,Steven,Matthews,user2071@example.com,+13968599025,Winnipeg,MB,rider,2023-01-15,False
2072,Anthony,Wilson,user2072@example.com,+18445192755,Edmonton,AB,rider,2025-02-20,True
2073,Carlos,Schultz,user2073@example.com,+14203512161,Halifax,NS,rider,2023-09-29,True
2074,Virginia,Rhodes,user2074@example.com,+19112179720,Edmonton,AB,driver,2025-05-24,True
2075,Jerry,Stewart,user2075@example.com,+17490429092,Vancouver,BC,rider,2026-03-30,True
2076,Stephanie,Black,user2076@example.com,+16587927474,Halifax,NS,rider,2026-07-27,True
2077,Alec,Collier,user2077@example.com,+16134142299,Halifax,NS,driver,2025-07-30,True
2078,John,Davis,user2078@example.com,+16850830415,Ottawa,ON,rider,2024-05-18,True
2079,Emily,Nicholson,user2079@example.com,+18805346565,Edmonton,AB,rider,2026-07-13,True
2080,Charles,Velazquez,user2080@example.com,+16421762638,Toronto,ON,rider,2026-02-12,True
2081,Thomas,Gomez,user2081@example.com,+14857274115,Montreal,QC,rider,2025-02-14,False
2082,Patricia,Adams,user2082@example.com,+17685073754,Winnipeg,MB,rider,2023-12-26,False
2083,Stacey,Vega,user2083@example.com,+16747793468,Calgary,AB,rider,2023-09-28,True
2084,Renee,Porter,user2084@example.com,+19541163164,Halifax,NS,rider,2024-10-14,False
2085,James,Moss,user2085@example.com,+14628106063,Toronto,ON,driver,2023-06-27,True
2086,Monique,Clark,user2086@example.com,+18191317546,Montreal,QC,driver,2024-08-04,True
2087,James,Wright,user2087@example.com,+15966620689,Toronto,ON,rider,2024-05-13,True
2088,Christine,Moore,user2088@example.com,+13621903972,Winnipeg,MB,rider,2025-09-17,True
2089,Daniel,Mora,user2089@example.com,+12840602176,Calgary,AB,driver,2025-02-01,True
2090,Emma,Alvarado,user2090@example.com,+12968500282,Ottawa,ON,rider,2026-02-26,True
2091,Christina,Duran,user2091@example.com,+16664413086,Calgary,AB,rider,2023-02-07,True
2092,Amber,Williams,user2092@example.com,+12874195977,Montreal,QC,driver,2026-06-12,True
2093,Timothy,Oliver,user2093@example.com,+17839270044,Toronto,ON,rider,2024-09-25,True
2094,Travis,Galloway,user2094@example.com,+13463343954,Montreal,QC,driver,2025-11-26,True
2095,Penny,Melton,user2095@example.com,+17111599066,Winnipeg,MB,rider,2023-11-19,True
2096,Travis,Joyce,user2096@example.com,+14151135593,Winnipeg,MB,rider,2024-07-07,True
2097,Sabrina,Ramirez,user2097@example.com,+15442828156,Vancouver,BC,rider,2024-11-12,True
2098,Jeffrey,Ray,user2098@example.com,+15753702208,Halifax,NS,rider,2025-06-03,True
2099,Brian,Lloyd,user2099@example.com,+12433418050,Ottawa,ON,rider,2025-02-13,True
2100,Timothy,Fernandez,user2100@example.com,+12096819216,Edmonton,AB,rider,2026-06-29,False
2101,Wayne,Long,user2101@example.com,+17971835942,Ottawa,ON,driver,2024-07-09,True
2102,Gina,Thompson,user2102@example.com,+16158021482,Vancouver,BC,rider,2023-04-27,True
2103,Tiffany,Wolfe,user2103@example.com,+19959412832,Calgary,AB,driver,2025-08-07,True
2104,Steve,Norris,user2104@example.com,+14657059704,Halifax,NS,driver,2025-04-28,True
2105,Alexander,Clark,user2105@example.com,+14502988880,Montreal,QC,rider,2024-02-13,True
2106,Bianca,Nguyen,user2106@example.com,+13451893261,Toronto,ON,rider,2024-02-10,True
2107,Chloe,Green,user2107@example.com,+12598240097,Toronto,ON,rider,2025-04-29,True
2108,Amy,Young,user2108@example.com,+19143974247,Edmonton,AB,driver,2023-04-07,True
2109,Thomas,Austin,user2109@example.com,+19755259546,Montreal,QC,driver,2025-05-25,False
2110,Michael,Jimenez,user2110@example.com,+17780362688,Toronto,ON,rider,2023-04-20,False
2111,Jason,Haynes,user2111@example.com,+18351275142,Montreal,QC,rider,2023-07-21,True
2112,Nathan,Dickerson,user2112@example.com,+12446939534,Toronto,ON,rider,2025-02-10,True
2113,Joshua,White,user2113@example.com,+13853345235,Edmonton,AB,driver,2024-04-16,True
2114,David,Johnston,user2114@example.com,+16387065384,Calgary,AB,rider,2023-03-27,True
2115,Jeremy,Garcia,user2115@example.com,+18589278086,Calgary,AB,driver,2024-08-12,True
2116,Joseph,Young,user2116@example.com,+14372952079,Toronto,ON,rider,2023-03-22,True
2117,Ryan,James,user2117@example.com,+14986894360,Halifax,NS,driver,2024-10-29,True
2118,Dustin,Haley,user2118@example.com,+12496426067,Vancouver,BC,rider,2023-07-03,True
2119,Edward,Shaffer,user2119@example.com,+13510922679,Edmonton,AB,rider,2024-06-17,True
2120,Gregory,Porter,user2120@example.com,+13022933267,Toronto,ON,rider,2023-05-23,True
2121,Wendy,Atkinson,user2121@example.com,+18069070025,Calgary,AB,rider,2026-03-15,True
2122,Zachary,Le,user2122@example.com,+16358956115,Toronto,ON,rider,2026-01-23,True
2123,Kristen,Evans,user2123@example.com,+12329044656,Toronto,ON,rider,2023-07-16,True
2124,Anna,Bradley,user2124@example.com,+12187773519,Ottawa,ON,rider,2024-06-27,True
2125,Raymond,Vaughn,user2125@example.com,+16286758788,Calgary,AB,rider,2023-07-21,True
2126,Brian,Cervantes,user2126@example.com,+14824296704,Winnipeg,MB,rider,2025-10-16,True
2127,Thomas,Soto,user2127@example.com,+12884166091,Ottawa,ON,driver,2025-12-31,True
2128,Shannon,Cook,user2128@example.com,+15688346804,Edmonton,AB,rider,2024-11-20,True
2129,Michael,Castro,user2129@example.com,+19645936888,Edmonton,AB,rider,2024-03-30,True
2130,Sarah,Scott,user2130@example.com,+18557745853,Calgary,AB,driver,2024-02-20,True
2131,Andrew,Martinez,user2131@example.com,+12231917635,Montreal,QC,rider,2024-09-30,True
2132,Michelle,Mccarty,user2132@example.com,+13201662484,Winnipeg,MB,driver,2023-11-13,False
2133,James,Johnston,user2133@example.com,+17604671190,Calgary,AB,rider,2025-05-09,True
2134,Debra,Thompson,user2134@example.com,+19408435265,Edmonton,AB,rider,2026-05-09,True
2135,Kimberly,Kelly,user2135@example.com,+14999355782,Calgary,AB,rider,2025-10-06,True
2136,Emily,Freeman,user2136@example.com,+12091438352,Montreal,QC,rider,2026-07-23,True
2137,Jill,Preston,user2137@example.com,+14526472243,Ottawa,ON,driver,2024-04-11,True
2138,Patrick,Mitchell,user2138@example.com,+12256495642,Montreal,QC,rider,2025-08-05,True
2139,Crystal,Thomas,user2139@example.com,+15705581000,Toronto,ON,rider,2024-08-20,True
2140,Gary,Morton,user2140@example.com,+12883604157,Calgary,AB,rider,2023-10-14,True
2141,Matthew,Welch,user2141@example.com,+14836406968,Toronto,ON,rider,2023-02-18,True
2142,Ashley,Sweeney,user2142@example.com,+16025345979,Edmonton,AB,rider,2025-08-03,True
2143,Charles,Martin,user2143@example.com,+15897466272,Edmonton,AB,driver,2026-06-12,True
2144,Jeremy,Stewart,user2144@example.com,+15252373514,Calgary,AB,driver,2024-06-13,True
2145,Kelly,Adams,user2145@example.com,+15718334842,Halifax,NS,driver,2026-04-30,True
2146,Deanna,Nelson,user2146@example.com,+15467742419,Toronto,ON,rider,2025-05-09,True
2147,Sean,Roy,user2147@example.com,+19982257245,Ottawa,ON,driver,2025-04-10,True
2148,Michael,Matthews,user2148@example.com,+16993109363,Ottawa,ON,driver,2024-08-15,True
2149,Tammy,Gutierrez,user2149@example.com,+16861356275,Calgary,AB,rider,2023-01-24,True
2150,Ivan,Johnson,user2150@example.com,+16662345336,Ottawa,ON,rider,2024-01-24,True
2151,Jessica,Stanley,user2151@example.com,+17744657712,Ottawa,ON,rider,2024-09-04,True
2152,Shelby,Haynes,user2152@example.com,+13553467636,Ottawa,ON,rider,2025-10-21,True
2153,Christopher,Jackson,user2153@example.com,+12533891998,Toronto,ON,rider,2025-06-02,True
2154,Dakota,Brown,user2154@example.com,+15640382786,Ottawa,ON,driver,2024-11-20,True
2155,Natasha,Kelley,user2155@example.com,+12038099365,Winnipeg,MB,rider,2023-02-27,False
2156,Anthony,Sanders,user2156@example.com,+19034053055,Winnipeg,MB,rider,2025-05-14,True
2157,Kathy,Miller,user2157@example.com,+18784202879,Toronto,ON,rider,2023-05-04,True
2158,Jose,Moore,user2158@example.com,+16094363513,Edmonton,AB,rider,2024-11-15,True
2159,Diana,Mcclure,user2159@example.com,+17409686552,Ottawa,ON,rider,2025-02-07,True
2160,Kyle,Wright,user2160@example.com,+16925905642,Vancouver,BC,driver,2025-08-17,True
2161,Justin,Sims,user2161@example.com,+16786511543,Calgary,AB,rider,2023-03-01,True
2162,David,Roberson,user2162@example.com,+14490611661,Winnipeg,MB,rider,2023-03-07,True
2163,Anthony,Alvarado,user2163@example.com,+16556156567,Calgary,AB,rider,2026-01-15,False
2164,Michelle,Nguyen,user2164@example.com,+16364194334,Ottawa,ON,rider,2024-07-02,True
2165,Thomas,Proctor,user2165@example.com,+14579466477,Toronto,ON,rider,2024-06-27,True
2166,Amber,Nelson,user2166@example.com,+16781082709,Winnipeg,MB,driver,2023-05-01,True
2167,Sean,Montes,user2167@example.com,+14449702850,Edmonton,AB,driver,2026-07-12,True
2168,Heidi,Thompson,user2168@example.com,+16601598629,Halifax,NS,driver,2024-10-24,True
2169,Carla,Welch,user2169@example.com,+12106062498,Vancouver,BC,rider,2025-07-31,True
2170,Cynthia,Elliott,user2170@example.com,+16188017598,Edmonton,AB,rider,2025-10-09,True
2171,Alexandra,Fowler,user2171@example.com,+14671110493,Ottawa,ON,driver,2023-09-07,True
2172,Kyle,Reed,user2172@example.com,+15995644660,Ottawa,ON,rider,2025-07-07,True
2173,Amber,Ballard,user2173@example.com,+15470480520,Calgary,AB,rider,2025-03-04,True
2174,Scott,Diaz,user2174@example.com,+16037010859,Edmonton,AB,rider,2024-08-11,True
2175,Jordan,Torres,user2175@example.com,+19117015616,Toronto,ON,rider,2023-08-22,True
2176,Aaron,Ochoa,user2176@example.com,+16102464081,Montreal,QC,driver,2023-12-15,True
2177,Melanie,Cooper,user2177@example.com,+18609814590,Halifax,NS,rider,2023-07-08,True
2178,Taylor,Smith,user2178@example.com,+14607483282,Toronto,ON,rider,2025-10-21,True
2179,Sandra,Arroyo,user2179@example.com,+13361244161,Winnipeg,MB,rider,2023-10-30,True
2180,Thomas,Smith,user2180@example.com,+15913013819,Ottawa,ON,rider,2024-05-25,True
2181,Russell,Carter,user2181@example.com,+12991668003,Edmonton,AB,rider,2024-05-04,True
2182,Jerry,Smith,user2182@example.com,+14976726439,Montreal,QC,rider,2024-11-22,True
2183,Nathaniel,Jenkins,user2183@example.com,+13554267761,Halifax,NS,rider,2024-06-30,True
2184,Ann,Foster,user2184@example.com,+15928329603,Montreal,QC,rider,2025-10-11,True
2185,Frank,Mclaughlin,user2185@example.com,+18223270270,Calgary,AB,driver,2024-10-12,True
2186,Peter,Gray,user2186@example.com,+17346993447,Vancouver,BC,driver,2024-09-25,True
2187,Jose,Henderson,user2187@example.com,+14600798828,Vancouver,BC,rider,2026-05-21,True
2188,John,Duran,user2188@example.com,+12506651617,Edmonton,AB,driver,2024-09-26,True
2189,Renee,Aguirre,user2189@example.com,+14473951637,Vancouver,BC,rider,2025-09-09,True
2190,Gail,Mitchell,user2190@example.com,+15864922819,Calgary,AB,driver,2024-12-06,True
